id_client,region,age,genre,niveau_education,activite,revenu_mensuel_ghs,montant_credit_ghs,duree_mois,historique_remboursement,zone_rurale,nbr_dependants,garantie_type,defaut_paiement
GH001135,Greater Accra,37,M,Primaire,Services,280,6800,12,Bon,1,4,Garant,1
GH001136,Ashanti,46,F,Aucun,Artisanat,880,1000,12,Moyen,0,6,Aucune,0
GH001137,Eastern,53,M,Aucun,Agriculture,710,6000,12,Moyen,1,7,Épargne,0
GH001138,Greater Accra,46,F,Secondaire,Commerce,880,3800,24,Excellent,1,0,Bien immobilier,0
GH001139,Ashanti,36,M,Aucun,Pêche,780,800,12,Bon,0,1,Épargne,0
GH001140,Ashanti,62,F,Aucun,Pêche,1000,2400,24,Moyen,0,1,Épargne,0
GH001141,Volta,63,M,Primaire,Services,2120,1700,6,Bon,0,6,Garant,0
GH001142,Eastern,43,M,Primaire,Commerce,1050,3200,18,Excellent,1,6,Garant,0
GH001143,Central,44,M,Secondaire,Agriculture,290,1500,24,Bon,1,6,Bien immobilier,0
GH001144,Northern,26,M,Primaire,Agriculture,1980,1400,12,Bon,1,1,Garant,0
GH001145,Eastern,25,F,Secondaire,Commerce,2470,6200,6,Excellent,0,0,Garant,0
GH001146,Greater Accra,43,F,Aucun,Restauration,8280,1700,12,Moyen,0,2,Épargne,0
GH001147,Greater Accra,52,M,Primaire,Agriculture,270,3800,36,Bon,1,0,Garant,0
GH001148,Western,48,F,Primaire,Services,810,1500,18,Premier,0,0,Garant,0
GH001149,Ashanti,62,M,Primaire,Commerce,200,8100,18,Mauvais,0,2,Épargne,0
GH001150,Northern,41,M,Primaire,Restauration,1040,1000,18,Moyen,1,2,Aucune,0
GH001151,Greater Accra,45,M,Secondaire,Artisanat,430,1000,6,Bon,1,1,Bien immobilier,0
GH001152,Central,47,F,Secondaire,Pêche,3100,7100,12,Bon,1,6,Aucune,0
GH001153,Central,40,M,Primaire,Commerce,360,1200,6,Bon,0,1,Garant,0
GH001154,Eastern,26,F,Aucun,Services,200,7600,12,Bon,0,1,Garant,0
GH001155,Greater Accra,36,M,Primaire,Agriculture,460,4000,24,Premier,1,0,Bien immobilier,0
GH001156,Northern,39,M,Secondaire,Pêche,200,1600,18,Excellent,0,5,Aucune,0
GH001157,Northern,60,F,Superieur,Restauration,1210,500,36,Moyen,0,4,Épargne,0
GH001158,Greater Accra,39,M,Superieur,Services,200,1800,12,Moyen,0,5,Garant,0
GH001159,Volta,41,M,Secondaire,Pêche,680,2000,12,Mauvais,0,6,Aucune,1
GH001160,Western,47,M,Primaire,Services,200,5200,24,Bon,0,3,Épargne,0
GH001161,Western,59,M,Secondaire,Transport,510,7600,12,Moyen,0,4,Aucune,1
GH001162,Western,26,F,Primaire,Commerce,2480,1000,12,Premier,0,2,Garant,0
GH001163,Volta,20,M,Secondaire,Artisanat,890,3700,12,Excellent,0,0,Garant,1
GH001164,Greater Accra,51,F,Primaire,Restauration,330,3600,12,Excellent,0,5,Aucune,0
GH001165,Eastern,32,M,Primaire,Services,650,4800,36,Bon,1,0,Garant,0
GH001166,Volta,49,F,Aucun,Restauration,670,2800,12,Bon,0,3,Épargne,0
GH001167,Northern,42,F,Primaire,Restauration,970,500,24,Excellent,0,6,Garant,0
GH001168,Eastern,38,M,Secondaire,Pêche,220,1600,24,Excellent,0,4,Garant,0
GH001169,Eastern,51,F,Secondaire,Artisanat,1070,600,12,Excellent,0,7,Bien immobilier,0
GH001170,Volta,49,M,Secondaire,Services,200,1500,18,Moyen,0,2,Bien immobilier,0
GH001171,Eastern,48,F,Superieur,Commerce,400,4400,12,Bon,0,3,Bien immobilier,0
GH001172,Central,64,F,Aucun,Commerce,450,2400,6,Mauvais,0,0,Bien immobilier,0
GH001173,Greater Accra,48,M,Primaire,Pêche,1100,5100,24,Bon,0,3,Garant,0
GH001174,Ashanti,49,F,Secondaire,Transport,680,2500,12,Moyen,0,1,Bien immobilier,0
GH001175,Greater Accra,35,F,Secondaire,Services,220,600,12,Bon,0,4,Épargne,0
GH001176,Eastern,59,F,Primaire,Commerce,300,500,12,Moyen,0,2,Épargne,0
GH001177,Central,38,F,Aucun,Commerce,780,2100,12,Bon,0,1,Aucune,0
GH001178,Central,37,F,Primaire,Artisanat,620,1500,12,Excellent,1,4,Épargne,0
GH001179,Greater Accra,20,M,Superieur,Pêche,420,800,12,Premier,0,1,Garant,0
GH001180,Ashanti,33,F,Superieur,Pêche,450,500,12,Mauvais,1,3,Épargne,0
GH001181,Volta,21,M,Primaire,Restauration,1160,900,24,Bon,1,2,Bien immobilier,0
GH001182,Volta,47,M,Superieur,Commerce,440,1500,12,Premier,0,5,Bien immobilier,0
GH001183,Eastern,49,F,Aucun,Agriculture,620,3300,6,Bon,1,3,Épargne,0
GH001184,Central,57,F,Primaire,Transport,3770,2100,12,Bon,1,3,Bien immobilier,0
GH001185,Eastern,23,M,Secondaire,Artisanat,210,7700,18,Moyen,0,6,Garant,0
GH001186,Eastern,20,F,Primaire,Artisanat,200,700,18,Bon,0,4,Épargne,0
GH001187,Northern,27,M,Primaire,Services,1240,4000,36,Bon,0,2,Garant,0
GH001188,Eastern,48,M,Superieur,Transport,390,1900,18,Bon,1,2,Bien immobilier,0
GH001189,Western,58,F,Secondaire,Transport,520,3400,12,Bon,0,3,Garant,1
GH001190,Northern,22,F,Superieur,Agriculture,360,1200,6,Excellent,1,6,Bien immobilier,0
GH001191,Eastern,51,M,Aucun,Restauration,540,4700,12,Excellent,0,2,Garant,0
GH001192,Eastern,29,M,Primaire,Agriculture,2390,2400,18,Premier,1,0,Épargne,0
GH001193,Ashanti,29,M,Primaire,Transport,1260,1000,12,Bon,0,6,Garant,0
GH001194,Volta,38,F,Superieur,Services,1330,1800,18,Excellent,1,2,Aucune,0
GH001195,Northern,53,M,Primaire,Transport,210,1500,24,Moyen,1,3,Épargne,0
GH001196,Volta,52,M,Primaire,Agriculture,260,2800,18,Bon,0,0,Bien immobilier,0
GH001197,Northern,42,F,Aucun,Restauration,200,600,18,Excellent,1,6,Aucune,0
GH001198,Ashanti,47,M,Secondaire,Agriculture,350,1800,18,Premier,0,0,Épargne,0
GH001199,Western,51,M,Primaire,Services,1430,2600,6,Premier,0,4,Garant,0
GH001200,Northern,26,F,Aucun,Restauration,1010,1900,12,Excellent,1,3,Épargne,0
GH001201,Western,48,F,Primaire,Transport,560,6100,6,Mauvais,0,2,Épargne,0
GH001202,Eastern,27,F,Primaire,Transport,650,3600,6,Mauvais,0,5,Garant,0
GH001203,Central,20,M,Primaire,Transport,380,1800,24,Moyen,0,0,Bien immobilier,0
GH001204,Central,22,F,Aucun,Commerce,780,2200,12,Bon,1,3,Aucune,0
GH001205,Greater Accra,43,F,Superieur,Restauration,1230,2400,18,Excellent,0,4,Épargne,1
GH001206,Central,42,M,Aucun,Transport,200,2600,18,Excellent,1,1,Bien immobilier,0
GH001207,Central,27,F,Aucun,Pêche,850,500,18,Moyen,1,1,Épargne,1
GH001208,Ashanti,56,M,Primaire,Services,1400,1400,18,Mauvais,0,2,Garant,0
GH001209,Greater Accra,22,F,Superieur,Pêche,480,500,12,Moyen,0,7,Aucune,0
GH001210,Volta,52,F,Aucun,Agriculture,1170,5700,12,Excellent,1,1,Garant,0
GH001211,Greater Accra,47,F,Secondaire,Pêche,6320,1700,24,Bon,1,0,Épargne,0
GH001212,Ashanti,27,M,Superieur,Restauration,610,1500,6,Bon,0,5,Garant,0
GH001213,Central,53,F,Primaire,Commerce,910,4100,6,Moyen,0,0,Garant,0
GH001214,Central,54,M,Primaire,Restauration,370,2600,12,Excellent,1,3,Épargne,0
GH001215,Greater Accra,51,F,Secondaire,Artisanat,770,700,12,Moyen,1,2,Épargne,0
GH001216,Central,43,F,Secondaire,Agriculture,960,1700,12,Moyen,1,5,Garant,1
GH001217,Greater Accra,33,M,Secondaire,Transport,780,1300,36,Excellent,0,3,Aucune,0
GH001218,Central,51,M,Secondaire,Commerce,290,500,18,Excellent,1,7,Garant,0
GH001219,Eastern,62,F,Primaire,Agriculture,780,1000,24,Bon,0,5,Épargne,0
GH001220,Ashanti,35,F,Secondaire,Artisanat,2140,1500,12,Premier,1,3,Bien immobilier,0
GH001221,Northern,23,F,Aucun,Pêche,950,1600,12,Bon,1,6,Bien immobilier,0
GH001222,Western,56,M,Secondaire,Artisanat,1440,500,18,Bon,0,2,Aucune,0
GH001223,Volta,40,F,Secondaire,Pêche,550,5100,24,Moyen,0,5,Garant,0
GH001224,Eastern,33,M,Primaire,Agriculture,1210,1600,12,Bon,1,5,Garant,0
GH001225,Central,50,F,Aucun,Agriculture,830,1900,24,Excellent,1,3,Épargne,0
GH001226,Western,37,F,Primaire,Transport,310,2600,36,Moyen,1,7,Garant,0
GH001227,Northern,26,F,Primaire,Transport,860,900,12,Moyen,1,7,Bien immobilier,0
GH001228,Eastern,29,M,Superieur,Agriculture,300,2700,12,Bon,0,5,Garant,0
GH001229,Northern,26,F,Secondaire,Transport,400,1300,12,Excellent,1,1,Garant,1
GH001230,Ashanti,52,M,Secondaire,Restauration,770,800,36,Moyen,1,4,Bien immobilier,0
GH001231,Western,42,F,Primaire,Commerce,840,3000,12,Moyen,0,3,Épargne,0
GH001232,Northern,40,F,Aucun,Restauration,260,6900,18,Excellent,1,5,Bien immobilier,0
GH001233,Western,38,M,Primaire,Services,1550,3500,18,Moyen,1,0,Épargne,0
GH001234,Ashanti,38,M,Primaire,Services,1050,4100,12,Premier,1,6,Garant,0
GH001235,Northern,55,M,Secondaire,Artisanat,380,1100,18,Excellent,0,0,Épargne,0
GH001236,Eastern,48,F,Superieur,Services,200,500,12,Bon,0,6,Garant,0
GH001237,Western,37,F,Primaire,Commerce,590,6900,24,Moyen,1,1,Garant,0
GH001238,Volta,21,F,Secondaire,Agriculture,470,11500,18,Excellent,0,3,Garant,0
GH001239,Volta,20,M,Aucun,Agriculture,730,7200,24,Moyen,0,6,Aucune,0
GH001240,Volta,24,F,Aucun,Agriculture,500,1300,12,Mauvais,1,7,Garant,0
GH001241,Northern,39,F,Aucun,Pêche,200,600,6,Mauvais,0,3,Épargne,0
GH001242,Ashanti,30,F,Secondaire,Artisanat,490,700,24,Bon,0,2,Bien immobilier,0
GH001243,Volta,61,M,Primaire,Restauration,520,500,12,Mauvais,0,7,Garant,0
GH001244,Northern,21,M,Primaire,Transport,1100,1600,12,Bon,1,3,Bien immobilier,0
GH001245,Northern,22,F,Secondaire,Artisanat,380,7700,6,Bon,0,7,Aucune,0
GH001246,Eastern,42,F,Secondaire,Services,2550,1600,12,Excellent,1,3,Épargne,0
GH001247,Central,31,F,Aucun,Pêche,200,2400,12,Premier,1,0,Aucune,1
GH001248,Greater Accra,39,F,Secondaire,Pêche,1900,6200,18,Bon,0,2,Garant,0
GH001249,Central,24,M,Secondaire,Artisanat,560,1300,18,Mauvais,0,7,Aucune,0
GH001250,Central,56,F,Primaire,Pêche,1320,11300,12,Excellent,0,3,Aucune,0
GH001251,Greater Accra,57,M,Secondaire,Transport,710,10900,24,Moyen,1,5,Bien immobilier,0
GH001252,Northern,49,F,Primaire,Commerce,1660,1600,12,Excellent,1,1,Garant,0
GH001253,Central,28,M,Secondaire,Agriculture,490,1100,12,Excellent,1,6,Épargne,0
GH001254,Central,53,M,Superieur,Restauration,280,3400,12,Premier,0,3,Aucune,0
GH001255,Ashanti,63,F,Primaire,Pêche,2070,1300,24,Excellent,0,2,Garant,0
GH001256,Ashanti,54,M,Primaire,Restauration,610,600,24,Bon,0,1,Bien immobilier,0
GH001257,Eastern,41,F,Primaire,Agriculture,790,5700,12,Mauvais,1,1,Aucune,0
GH001258,Western,63,F,Primaire,Transport,1790,5400,12,Mauvais,1,1,Épargne,0
GH001259,Northern,43,F,Aucun,Artisanat,290,2100,12,Bon,1,0,Épargne,0
GH001260,Volta,36,M,Secondaire,Services,1070,600,24,Moyen,1,0,Garant,0
GH001261,Eastern,29,M,Aucun,Transport,410,600,18,Moyen,0,1,Aucune,0
GH001262,Ashanti,49,F,Primaire,Agriculture,600,2000,24,Excellent,1,5,Aucune,0
GH001263,Ashanti,42,M,Secondaire,Restauration,700,1200,6,Bon,1,0,Garant,0
GH001264,Greater Accra,51,F,Secondaire,Commerce,200,1300,12,Bon,0,1,Épargne,0
GH001265,Greater Accra,36,F,Aucun,Artisanat,360,4500,18,Bon,1,1,Épargne,0
GH001266,Volta,36,F,Secondaire,Pêche,1960,3500,24,Bon,1,4,Épargne,0
GH001267,Volta,33,F,Superieur,Commerce,1350,6200,12,Bon,0,0,Bien immobilier,0
GH001268,Ashanti,28,M,Aucun,Agriculture,630,700,12,Bon,0,4,Garant,0
GH001269,Central,59,F,Primaire,Restauration,810,1300,24,Bon,0,5,Garant,0
GH001270,Volta,21,F,Secondaire,Restauration,530,3600,6,Bon,1,5,Garant,1
GH001271,Eastern,64,M,Secondaire,Restauration,1970,2700,12,Excellent,1,7,Bien immobilier,0
GH001272,Ashanti,44,M,Primaire,Agriculture,570,7200,12,Moyen,0,1,Épargne,0
GH001273,Northern,58,F,Primaire,Artisanat,800,2600,6,Mauvais,1,1,Épargne,0
GH001274,Ashanti,28,F,Secondaire,Pêche,1660,9500,12,Excellent,0,4,Garant,0
GH001275,Greater Accra,41,F,Superieur,Commerce,360,2900,18,Excellent,0,2,Épargne,0
GH001276,Eastern,62,F,Secondaire,Agriculture,2310,4700,12,Moyen,0,1,Épargne,1
GH001277,Eastern,23,F,Superieur,Restauration,200,1400,12,Premier,0,5,Épargne,0
GH001278,Western,45,F,Secondaire,Pêche,2450,1800,18,Excellent,0,5,Garant,0
GH001279,Ashanti,48,F,Superieur,Restauration,490,4100,36,Excellent,1,7,Épargne,0
GH001280,Western,64,M,Secondaire,Agriculture,550,7700,18,Excellent,1,0,Épargne,0
GH001281,Greater Accra,53,M,Superieur,Restauration,200,3500,24,Moyen,0,3,Garant,0
GH001282,Western,42,F,Primaire,Agriculture,460,1700,24,Premier,0,7,Garant,0
GH001283,Central,56,F,Secondaire,Services,290,6200,24,Moyen,0,6,Bien immobilier,1
GH001284,Ashanti,30,M,Primaire,Restauration,410,500,36,Bon,0,5,Épargne,0
GH001285,Ashanti,25,F,Aucun,Agriculture,600,500,18,Moyen,0,3,Épargne,0
GH001286,Eastern,37,M,Secondaire,Restauration,1430,3300,18,Excellent,1,3,Épargne,0
GH001287,Volta,40,M,Primaire,Pêche,790,1800,18,Moyen,0,7,Épargne,0
GH001288,Western,61,F,Aucun,Pêche,850,3100,24,Bon,0,4,Épargne,0
GH001289,Eastern,55,M,Superieur,Restauration,280,1900,18,Excellent,0,1,Épargne,0
GH001290,Northern,60,F,Secondaire,Restauration,330,3000,18,Excellent,1,7,Aucune,0
GH001291,Western,57,F,Superieur,Agriculture,2800,900,12,Moyen,0,5,Épargne,0
GH001292,Volta,53,F,Superieur,Agriculture,370,3000,24,Moyen,0,5,Épargne,0
GH001293,Western,36,M,Primaire,Agriculture,2500,4400,12,Bon,0,2,Épargne,0
GH001294,Volta,56,F,Primaire,Artisanat,550,5400,12,Excellent,0,0,Aucune,0
GH001295,Volta,44,F,Primaire,Restauration,670,11100,18,Excellent,1,7,Garant,0
GH001296,Greater Accra,57,M,Secondaire,Transport,1570,2300,12,Excellent,0,3,Garant,0
GH001297,Western,31,M,Secondaire,Restauration,1840,2300,12,Bon,1,6,Garant,0
GH001298,Eastern,42,F,Primaire,Restauration,610,500,12,Bon,0,3,Épargne,0
GH001299,Northern,61,M,Primaire,Restauration,490,1100,6,Excellent,0,0,Aucune,1
GH001300,Volta,41,F,Primaire,Agriculture,640,1500,6,Moyen,1,3,Bien immobilier,0
GH001301,Western,40,F,Primaire,Services,870,4700,18,Moyen,1,4,Épargne,1
GH001302,Western,46,M,Aucun,Services,1360,1000,24,Bon,0,7,Bien immobilier,0
GH001303,Ashanti,50,F,Superieur,Services,670,3700,12,Bon,1,1,Garant,0
GH001304,Ashanti,25,M,Aucun,Services,1090,1800,18,Excellent,0,1,Bien immobilier,0
GH001305,Northern,46,M,Primaire,Agriculture,2470,1500,24,Bon,1,2,Garant,0
GH001306,Volta,59,F,Aucun,Artisanat,900,2300,12,Mauvais,1,7,Bien immobilier,0
GH001307,Ashanti,53,F,Secondaire,Services,850,1300,18,Moyen,0,7,Épargne,0
GH001308,Central,31,F,Primaire,Agriculture,200,1200,12,Excellent,0,4,Épargne,0
GH001309,Ashanti,64,M,Aucun,Transport,200,500,18,Mauvais,0,7,Aucune,0
GH001310,Central,26,F,Secondaire,Restauration,910,1400,12,Moyen,1,2,Bien immobilier,1
GH001311,Northern,29,F,Superieur,Restauration,620,1200,36,Bon,0,3,Garant,0
GH001312,Central,64,F,Superieur,Services,440,1100,6,Moyen,0,5,Garant,0
GH001313,Northern,36,F,Primaire,Commerce,810,2600,12,Excellent,1,6,Aucune,0
GH001314,Eastern,45,M,Secondaire,Agriculture,630,3300,12,Bon,0,1,Aucune,0
GH001315,Ashanti,40,M,Aucun,Commerce,1640,2200,18,Moyen,0,6,Aucune,0
GH001316,Western,47,F,Aucun,Restauration,710,4400,12,Premier,0,2,Épargne,0
GH001317,Volta,21,F,Primaire,Agriculture,370,3000,12,Excellent,0,6,Épargne,0
GH001318,Greater Accra,62,M,Primaire,Services,1470,1400,12,Bon,1,2,Épargne,0
GH001319,Volta,20,F,Secondaire,Restauration,560,1200,12,Premier,1,4,Garant,0
GH001320,Western,55,M,Superieur,Commerce,1010,2400,18,Excellent,0,6,Épargne,0
GH001321,Ashanti,45,M,Aucun,Services,450,3000,12,Mauvais,0,5,Garant,0
GH001322,Western,48,F,Primaire,Commerce,400,6400,18,Excellent,0,3,Bien immobilier,0
GH001323,Ashanti,40,M,Primaire,Pêche,710,5300,12,Excellent,0,0,Bien immobilier,0
GH001324,Volta,30,F,Secondaire,Services,670,1100,6,Bon,0,4,Garant,0
GH001325,Ashanti,59,F,Superieur,Pêche,980,1600,12,Moyen,0,4,Aucune,0
GH001326,Western,30,F,Superieur,Agriculture,540,3300,24,Excellent,0,3,Garant,0
GH001327,Central,55,M,Secondaire,Agriculture,200,4700,18,Bon,1,7,Bien immobilier,0
GH001328,Eastern,58,M,Primaire,Services,470,4200,12,Excellent,0,0,Aucune,0
GH001329,Eastern,59,M,Secondaire,Agriculture,1260,1700,18,Excellent,1,4,Garant,0
GH001330,Eastern,54,F,Primaire,Agriculture,520,600,24,Bon,0,2,Garant,0
GH001331,Eastern,53,M,Superieur,Agriculture,550,700,12,Bon,1,2,Épargne,0
GH001332,Greater Accra,43,F,Aucun,Agriculture,1460,2300,18,Excellent,1,7,Garant,1
GH001333,Northern,41,F,Secondaire,Transport,380,2500,12,Bon,1,2,Épargne,0
GH001334,Ashanti,24,F,Aucun,Agriculture,200,700,6,Moyen,0,5,Aucune,0
GH001335,Greater Accra,52,F,Primaire,Commerce,580,1900,12,Excellent,0,5,Épargne,1
GH001336,Eastern,55,F,Secondaire,Commerce,450,3200,18,Bon,1,6,Garant,1
GH001337,Eastern,39,F,Secondaire,Commerce,310,600,12,Bon,0,2,Garant,0
GH001338,Volta,38,M,Secondaire,Transport,580,4900,12,Bon,0,0,Bien immobilier,0
GH001339,Western,54,M,Secondaire,Restauration,990,1300,12,Mauvais,1,6,Garant,0
GH001340,Eastern,62,F,Primaire,Services,660,5600,12,Premier,1,5,Garant,0
GH001341,Ashanti,36,F,Superieur,Services,850,1100,12,Excellent,1,3,Garant,0
GH001342,Volta,64,M,Secondaire,Artisanat,2840,700,18,Moyen,0,3,Épargne,0
GH001343,Eastern,62,F,Primaire,Restauration,510,1200,6,Moyen,0,0,Aucune,0
GH001344,Eastern,53,F,Secondaire,Agriculture,830,1700,24,Mauvais,0,3,Garant,0
GH001345,Greater Accra,28,M,Superieur,Artisanat,440,1300,12,Mauvais,1,2,Bien immobilier,1
GH001346,Ashanti,45,M,Secondaire,Commerce,340,1500,18,Bon,0,0,Garant,0
GH001347,Central,21,F,Primaire,Commerce,420,2400,12,Premier,0,2,Aucune,0
GH001348,Western,28,F,Secondaire,Pêche,450,1500,18,Premier,1,3,Garant,1
GH001349,Central,28,M,Primaire,Agriculture,890,1700,24,Bon,0,6,Épargne,0
GH001350,Northern,59,M,Secondaire,Agriculture,4360,500,12,Bon,1,4,Garant,0
GH001351,Greater Accra,36,F,Secondaire,Pêche,380,2600,18,Moyen,0,0,Bien immobilier,0
GH001352,Eastern,20,F,Superieur,Restauration,480,1700,12,Bon,0,1,Garant,0
GH001353,Western,44,M,Secondaire,Pêche,630,7700,6,Moyen,0,7,Garant,0
GH001354,Northern,62,M,Primaire,Transport,910,800,24,Bon,1,6,Bien immobilier,0
GH001355,Northern,59,F,Secondaire,Agriculture,820,500,12,Excellent,0,1,Épargne,0
GH001356,Ashanti,61,M,Primaire,Transport,1860,3200,12,Mauvais,1,5,Bien immobilier,0
GH001357,Western,44,M,Primaire,Transport,200,2500,6,Premier,1,7,Épargne,0
GH001358,Northern,58,M,Primaire,Transport,200,700,12,Excellent,1,2,Épargne,0
GH001359,Greater Accra,54,M,Aucun,Commerce,450,500,24,Moyen,1,3,Garant,0
GH001360,Eastern,22,F,Superieur,Pêche,1600,7200,12,Bon,0,2,Garant,0
GH001361,Greater Accra,56,M,Secondaire,Artisanat,200,6500,12,Bon,0,5,Garant,1
GH001362,Volta,63,M,Secondaire,Commerce,200,500,12,Bon,0,5,Épargne,0
GH001363,Northern,63,M,Primaire,Restauration,1050,1200,12,Bon,1,1,Bien immobilier,0
GH001364,Ashanti,49,F,Secondaire,Commerce,810,8100,18,Bon,1,6,Épargne,0
GH001365,Central,57,M,Secondaire,Restauration,280,1200,18,Mauvais,1,0,Garant,0
GH001366,Eastern,53,F,Primaire,Commerce,300,1200,12,Moyen,0,7,Garant,0
GH001367,Eastern,31,F,Superieur,Agriculture,310,1400,24,Bon,0,2,Garant,0
GH001368,Greater Accra,38,F,Primaire,Services,730,700,6,Moyen,0,7,Épargne,0
GH001369,Greater Accra,56,F,Secondaire,Transport,400,500,6,Premier,1,3,Bien immobilier,0
GH001370,Greater Accra,63,M,Aucun,Services,990,4700,36,Excellent,0,1,Garant,0
GH001371,Northern,36,M,Primaire,Restauration,200,500,18,Bon,0,7,Bien immobilier,0
GH001372,Eastern,29,F,Superieur,Restauration,340,2300,24,Mauvais,1,0,Bien immobilier,0
GH001373,Greater Accra,31,M,Secondaire,Pêche,270,4000,18,Moyen,1,2,Épargne,0
GH001374,Volta,35,F,Secondaire,Commerce,540,500,12,Premier,0,0,Garant,1
GH001375,Western,43,F,Superieur,Restauration,430,800,18,Excellent,1,4,Aucune,0
GH001376,Northern,38,F,Primaire,Restauration,1260,5400,6,Mauvais,0,1,Bien immobilier,1
GH001377,Northern,27,F,Secondaire,Commerce,200,2900,18,Moyen,0,6,Épargne,0
GH001378,Western,50,F,Primaire,Commerce,690,1000,12,Mauvais,1,2,Garant,0
GH001379,Western,40,F,Secondaire,Artisanat,1040,5300,36,Bon,0,0,Garant,0
GH001380,Northern,36,F,Primaire,Pêche,2940,5400,18,Excellent,1,6,Garant,0
GH001381,Eastern,42,M,Primaire,Restauration,450,2300,12,Bon,0,7,Garant,0
GH001382,Greater Accra,56,F,Superieur,Commerce,860,800,12,Bon,1,2,Garant,0
GH001383,Volta,35,M,Aucun,Restauration,200,1200,6,Bon,0,6,Épargne,0
GH001384,Ashanti,25,F,Aucun,Artisanat,200,2300,18,Moyen,1,3,Garant,0
GH001385,Greater Accra,27,M,Aucun,Artisanat,1310,1500,12,Bon,1,7,Aucune,0
GH001386,Eastern,44,M,Primaire,Restauration,660,4200,12,Bon,0,7,Garant,0
GH001387,Western,37,F,Primaire,Pêche,1710,500,36,Bon,0,3,Garant,0
GH001388,Eastern,44,M,Aucun,Agriculture,220,500,24,Excellent,0,2,Épargne,0
GH001389,Greater Accra,31,F,Secondaire,Services,1010,2100,36,Excellent,1,1,Garant,0
GH001390,Volta,34,F,Secondaire,Restauration,2970,1200,12,Bon,0,5,Garant,1
GH001391,Eastern,45,F,Secondaire,Artisanat,930,1000,18,Moyen,0,7,Garant,0
GH001392,Ashanti,60,M,Superieur,Pêche,830,500,24,Mauvais,1,2,Garant,0
GH001393,Eastern,64,F,Secondaire,Transport,670,1800,18,Bon,1,6,Bien immobilier,0
GH001394,Central,45,F,Aucun,Commerce,200,1700,12,Mauvais,0,2,Garant,0
GH001395,Eastern,51,M,Aucun,Services,1970,3300,24,Excellent,1,2,Épargne,0
GH001396,Greater Accra,29,F,Secondaire,Transport,410,1900,24,Premier,0,2,Bien immobilier,0
GH001397,Central,35,F,Secondaire,Pêche,1000,1600,18,Premier,1,1,Garant,0
GH001398,Western,26,F,Primaire,Pêche,200,5200,12,Bon,0,4,Bien immobilier,0
GH001399,Greater Accra,36,F,Primaire,Services,260,600,12,Excellent,0,4,Garant,0
GH001400,Northern,42,M,Secondaire,Services,2100,2900,18,Bon,1,0,Aucune,0
GH001401,Ashanti,45,F,Secondaire,Restauration,500,500,12,Excellent,0,7,Bien immobilier,0
GH001402,Eastern,40,F,Secondaire,Pêche,2130,900,18,Moyen,0,7,Épargne,0
GH001403,Eastern,41,F,Primaire,Commerce,620,600,6,Excellent,1,1,Garant,0
GH001404,Greater Accra,26,F,Secondaire,Services,200,3700,6,Bon,1,1,Bien immobilier,0
GH001405,Eastern,33,F,Secondaire,Transport,1360,1700,12,Excellent,0,6,Garant,0
GH001406,Eastern,34,F,Superieur,Restauration,410,1800,12,Excellent,1,1,Bien immobilier,0
GH001407,Western,26,F,Secondaire,Artisanat,1160,700,18,Excellent,1,3,Aucune,0
GH001408,Eastern,28,F,Secondaire,Services,680,1400,12,Excellent,1,1,Bien immobilier,0
GH001409,Eastern,27,F,Secondaire,Commerce,200,900,18,Moyen,0,6,Aucune,0
GH001410,Western,42,F,Primaire,Restauration,760,2600,18,Bon,0,6,Aucune,0
GH001411,Northern,48,F,Primaire,Services,3850,700,12,Moyen,0,6,Garant,0
GH001412,Eastern,37,M,Superieur,Restauration,990,6000,24,Moyen,0,3,Garant,0
GH001413,Northern,50,M,Secondaire,Services,640,500,18,Excellent,0,4,Bien immobilier,0
GH001414,Western,49,F,Secondaire,Agriculture,1570,900,18,Bon,0,4,Bien immobilier,0
GH001415,Ashanti,58,F,Superieur,Commerce,790,8200,24,Bon,1,3,Épargne,0
GH001416,Eastern,54,M,Superieur,Pêche,790,1200,12,Premier,1,6,Garant,0
GH001417,Greater Accra,37,F,Secondaire,Commerce,280,600,12,Bon,0,2,Aucune,0
GH001418,Central,61,M,Aucun,Services,800,2200,6,Bon,0,7,Garant,0
GH001419,Ashanti,58,F,Primaire,Commerce,1520,1200,12,Moyen,0,4,Garant,1
GH001420,Eastern,36,F,Superieur,Agriculture,340,900,12,Mauvais,0,2,Garant,0
GH001421,Greater Accra,33,F,Primaire,Services,2080,700,18,Premier,1,6,Aucune,0
GH001422,Central,50,M,Superieur,Pêche,620,21800,6,Bon,0,0,Garant,0
GH001423,Western,43,F,Aucun,Transport,330,1400,6,Excellent,1,3,Aucune,0
GH001424,Eastern,54,F,Secondaire,Agriculture,1480,500,12,Moyen,0,5,Bien immobilier,0
GH001425,Volta,63,F,Secondaire,Agriculture,530,6900,12,Excellent,1,6,Épargne,0
GH001426,Northern,64,F,Primaire,Agriculture,1220,3100,18,Bon,1,0,Aucune,0
GH001427,Northern,53,F,Superieur,Services,530,900,18,Moyen,0,3,Garant,0
GH001428,Western,22,F,Secondaire,Commerce,630,800,12,Moyen,0,0,Épargne,0
GH001429,Ashanti,56,F,Primaire,Transport,990,3300,6,Moyen,1,0,Aucune,0
