id_transaction,date,ville,type_transaction,montant_xof,operateur,genre_client,age_client,zone,statut_compte
TX0003313,2022-01-05,Ziguinchor,Retrait,531600.0,Wave,F,47.0,Periurbain,Actif
TX0001874,2023-02-05,Dakar,Transfert,22500.0,Free Money,F,56.0,Periurbain,Actif
TX0003891,2022-10-18,Diourbel,Recharge,43300.0,Orange Money,M,30.0,Rural,Inactif
TX0001434,2022-03-18,Dakar,Dépôt,1311100.0,Orange Money,M,30.0,Urbain,Actif
TX0004983,2023-04-04,Kaolack,Dépôt,129500.0,Orange Money,M,37.0,Rural,Actif
TX0002977,2022-01-07,Dakar,Recharge,57700.0,Wave,M,28.0,Urbain,Actif
TX0000490,2022-09-07,Kaolack,Dépôt,78600.0,Free Money,M,53.0,Rural,Actif
TX0000862,2022-10-14,Diourbel,Recharge,43700.0,Free Money,M,,Rural,Actif
TX0004238,2023-01-20,Saint-Louis,Transfert,1200.0,Wizall,F,45.0,Urbain,Actif
TX0002305,2022-08-06,Saint-Louis,Paiement,129400.0,Orange Money,F,43.0,Periurbain,Actif
TX0003355,2022-02-12,Ziguinchor,Recharge,16800.0,Orange Money,M,26.0,Rural,Actif
TX0002547,2022-08-11,Dakar,Paiement,292200.0,Orange Money,M,62.0,Rural,Actif
TX0001739,2022-08-15,Dakar,Dépôt,39700.0,Wave,M,31.0,Rural,Actif
TX0002486,2022-09-22,Thiès,Retrait,303600.0,Free Money,F,32.0,Urbain,Actif
TX0000506,2023-05-14,Ziguinchor,Dépôt,106600.0,Orange Money,F,41.0,Rural,Actif
TX0003137,2023-02-08,Ziguinchor,Retrait,49600.0,Wave,M,42.0,Rural,Actif
TX0000025,2023-03-06,Thiès,Dépôt,6200.0,Wizall,F,56.0,Urbain,Actif
TX0004016,2023-04-30,Dakar,Retrait,66800.0,Wave,M,29.0,Urbain,Actif
TX0001222,2022-08-25,Dakar,Dépôt,155400.0,Free Money,M,55.0,Rural,Actif
TX0001113,2022-10-21,Kaolack,Transfert,15600.0,Free Money,M,53.0,Urbain,Actif
TX0002045,2023-01-31,Thiès,Retrait,62900.0,Wizall,F,29.0,Rural,Actif
TX0004162,2022-10-28,Dakar,Recharge,14900.0,Free Money,M,44.0,Urbain,Actif
TX0004895,2022-02-14,Diourbel,Dépôt,11900.0,Wave,F,,Urbain,Actif
TX0004768,2023-01-22,Saint-Louis,Dépôt,52400.0,Orange Money,F,53.0,Rural,Actif
TX0003101,2023-02-14,Kaolack,Retrait,9600.0,Orange Money,M,58.0,Urbain,Actif
TX0000433,2022-02-25,Kaolack,Retrait,130000.0,Wave,M,21.0,Periurbain,Actif
TX0002153,2023-03-28,Diourbel,Paiement,145200.0,Free Money,F,35.0,Urbain,Actif
TX0003299,2023-03-16,Diourbel,Retrait,35200.0,Wizall,F,57.0,Rural,Inactif
TX0004708,2023-03-25,Dakar,Transfert,16200.0,Orange Money,M,23.0,Urbain,Actif
TX0001503,2022-07-06,Diourbel,Recharge,45900.0,Orange Money,M,27.0,Urbain,Actif
TX0001943,2023-01-23,Thiès,Retrait,445400.0,Orange Money,F,62.0,Rural,Inactif
TX0003307,2022-02-07,Kaolack,Transfert,10200.0,Orange Money,F,19.0,Periurbain,Actif
TX0004313,2023-04-24,Dakar,Paiement,332000.0,Free Money,M,61.0,Urbain,Actif
TX0001505,2022-08-07,Thiès,Dépôt,499700.0,Orange Money,F,50.0,Urbain,Actif
TX0004023,2023-03-28,Thiès,Transfert,34500.0,Orange Money,M,38.0,Periurbain,Actif
TX0001102,2023-04-29,Dakar,Paiement,161700.0,Orange Money,F,27.0,Urbain,Actif
TX0002727,2022-05-05,Kaolack,Dépôt,139100.0,Free Money,F,25.0,Periurbain,Inactif
TX0001769,2022-08-04,Diourbel,Retrait,17300.0,Wizall,F,61.0,Urbain,Actif
TX0002227,2022-11-24,Diourbel,Retrait,101300.0,Free Money,F,55.0,Periurbain,Actif
TX0004010,2022-01-19,Dakar,Retrait,43300.0,Wave,F,41.0,Rural,Actif
TX0000156,2023-01-03,Tambacounda,Transfert,51100.0,Wave,,,Periurbain,Actif
TX0003112,2023-01-26,Saint-Louis,Retrait,71100.0,Wave,M,27.0,Periurbain,Actif
TX0002417,2022-01-22,Saint-Louis,Transfert,9900.0,Free Money,M,44.0,Periurbain,Actif
TX0000615,2023-05-19,Kaolack,Retrait,92200.0,Free Money,M,20.0,Urbain,Actif
TX0000643,2022-06-29,Saint-Louis,Recharge,250600.0,Orange Money,M,30.0,Periurbain,Actif
TX0003601,2022-11-09,Ziguinchor,Dépôt,302200.0,Wave,F,37.0,Rural,Actif
TX0001755,2023-03-15,Tambacounda,Dépôt,24500.0,Orange Money,M,47.0,Urbain,Actif
TX0001068,2022-07-13,Saint-Louis,Retrait,407600.0,Orange Money,F,41.0,Urbain,Actif
TX0003792,2022-11-22,Diourbel,Retrait,69000.0,Free Money,F,41.0,Periurbain,Actif
TX0002757,2023-05-02,Thiès,Retrait,22300.0,Orange Money,M,47.0,Urbain,Actif
TX0004327,2023-06-22,Dakar,Retrait,155000.0,Orange Money,F,20.0,Periurbain,Actif
TX0003926,2022-11-27,Diourbel,Retrait,15000.0,Orange Money,M,53.0,Rural,Actif
TX0000330,2022-07-14,Thiès,Dépôt,11700.0,Orange Money,F,28.0,Periurbain,Actif
TX0003889,2022-08-09,Saint-Louis,Dépôt,146300.0,Wave,M,18.0,Urbain,Actif
TX0002758,2023-01-23,Dakar,Dépôt,250000.0,Orange Money,M,20.0,Periurbain,Actif
TX0004908,2023-02-10,Dakar,Dépôt,564000.0,Wave,M,23.0,Periurbain,Inactif
TX0000622,2022-07-22,Dakar,Retrait,154900.0,Wave,M,60.0,Urbain,Inactif
TX0004943,2022-07-18,Diourbel,Transfert,100200.0,Orange Money,M,32.0,Periurbain,Actif
TX0002422,2023-02-18,Kaolack,Transfert,317500.0,Wave,M,53.0,Rural,Actif
TX0003568,2023-03-02,Saint-Louis,Paiement,485900.0,Wizall,F,43.0,Rural,Actif
TX0003842,2022-09-18,Ziguinchor,Dépôt,75500.0,Wizall,F,32.0,Urbain,Actif
TX0002057,2022-08-14,Thiès,Paiement,14700.0,Orange Money,F,25.0,Urbain,Actif
TX0004219,2022-05-19,Ziguinchor,Retrait,171700.0,Wizall,F,63.0,Rural,Actif
TX0004305,2022-02-13,Dakar,Transfert,37100.0,Wave,F,48.0,Rural,Actif
TX0000755,2023-03-11,Dakar,Dépôt,275700.0,Wave,F,22.0,Periurbain,Actif
TX0000518,2023-06-25,Ziguinchor,Dépôt,249300.0,Wizall,M,30.0,Rural,Actif
TX0003970,2023-06-17,Ziguinchor,Paiement,46400.0,Wave,F,60.0,Periurbain,Actif
TX0000032,2022-02-05,Thiès,Retrait,91700.0,Free Money,F,62.0,Urbain,Actif
TX0003533,2022-06-13,Diourbel,Dépôt,477500.0,Wave,F,21.0,Rural,Actif
TX0001157,2023-04-27,Ziguinchor,Retrait,65000.0,Wave,F,,Rural,Inactif
TX0000744,2022-05-08,Thiès,Transfert,23000.0,Wave,M,57.0,Urbain,Inactif
TX0001499,2023-04-18,Thiès,Retrait,28000.0,Wave,M,,Urbain,Actif
TX0003071,2022-11-30,THIÈS,Retrait,144100.0,Orange Money,F,42.0,Urbain,Inactif
TX0001756,2023-06-09,Saint-Louis,Recharge,52800.0,Wave,M,28.0,Urbain,Actif
TX0002700,2022-10-13,Dakar,Paiement,21500.0,Free Money,F,47.0,Rural,Actif
TX0000783,2022-07-09,Thiès,Retrait,1300.0,Wave,F,63.0,Urbain,Actif
TX0002228,2022-06-12,Kaolack,Transfert,20700.0,Wizall,M,34.0,Periurbain,Actif
TX0002609,2022-02-04,Diourbel,Transfert,240000.0,Wave,F,61.0,Urbain,Inactif
TX0000229,2022-12-12,Saint-Louis,Paiement,49400.0,Wave,M,38.0,Urbain,Inactif
TX0000857,2022-09-16,Diourbel,Recharge,145400.0,Wave,M,19.0,Rural,Actif
TX0002845,2022-07-15,Kaolack,Transfert,15400.0,Wave,M,19.0,Rural,Actif
TX0001971,2023-03-31,Tambacounda,Dépôt,97500.0,Orange Money,F,49.0,Rural,Actif
TX0002459,2022-08-08,Saint-Louis,Retrait,22500.0,Wave,M,34.0,Rural,Actif
TX0000408,2023-05-11,Tambacounda,Dépôt,5200.0,Orange Money,M,62.0,Urbain,Actif
TX0000170,2023-01-06,Tambacounda,Paiement,388700.0,Wave,M,47.0,Urbain,Actif
TX0000540,2023-06-06,SAINT-LOUIS,Retrait,21700.0,Wave,M,56.0,Urbain,Actif
TX0002303,2022-06-10,Thiès,Paiement,108800.0,Wizall,M,39.0,Urbain,Inactif
TX0004537,2022-12-03,Diourbel,Paiement,11900.0,Free Money,F,49.0,Rural,Actif
TX0002673,2022-04-19,KAOLACK,Paiement,59800.0,Orange Money,F,27.0,Periurbain,Actif
TX0000613,2022-02-14,Dakar,Recharge,41700.0,Wave,M,43.0,Urbain,Actif
TX0001595,2022-11-13,Kaolack,Transfert,39200.0,Wave,F,22.0,Rural,Actif
TX0001941,2022-07-02,Diourbel,Retrait,9900.0,Wizall,M,24.0,Rural,Actif
TX0003728,2022-03-31,Saint-Louis,Transfert,147200.0,Wizall,M,50.0,Rural,Actif
TX0001161,2022-03-12,Ziguinchor,Retrait,65800.0,Wave,F,35.0,Urbain,Actif
TX0003276,2023-04-07,Dakar,Retrait,15700.0,Orange Money,F,20.0,Urbain,Actif
TX0002462,2022-12-08,Ziguinchor,Retrait,111900.0,Wave,M,40.0,Urbain,Actif
TX0002311,2023-04-24,Diourbel,Dépôt,86000.0,Wave,M,39.0,Periurbain,Inactif
TX0001726,2022-10-06,Ziguinchor,Retrait,7500.0,Free Money,M,62.0,Periurbain,Actif
TX0001578,2022-11-29,Saint-Louis,Retrait,24500.0,Orange Money,M,43.0,Periurbain,Actif
TX0003238,2022-12-04,Dakar,Retrait,87300.0,Free Money,M,64.0,Urbain,Actif
TX0000564,2022-07-11,Diourbel,Retrait,137100.0,Wave,M,35.0,Rural,Suspendu
TX0003892,2023-01-06,Saint-Louis,Transfert,77800.0,Wave,F,48.0,Urbain,Actif
TX0004336,2022-11-24,Ziguinchor,Transfert,21200.0,Wave,F,38.0,Rural,Inactif
TX0003203,2023-04-15,Kaolack,Retrait,106000.0,Wave,F,37.0,Rural,Suspendu
TX0004716,2022-11-23,Dakar,Dépôt,65000.0,Free Money,M,37.0,Periurbain,Actif
TX0001477,2023-02-21,Tambacounda,Retrait,14500.0,Wave,F,41.0,Rural,Actif
TX0001743,2022-01-07,Thiès,Dépôt,10000.0,Wave,M,35.0,Urbain,Actif
TX0004423,2023-02-03,Tambacounda,Dépôt,91300.0,Wave,F,39.0,Rural,Actif
TX0001326,2022-04-10,Kaolack,Retrait,12100.0,Wizall,M,47.0,Periurbain,Actif
TX0004187,2022-11-13,Tambacounda,Retrait,83900.0,Wave,M,52.0,Urbain,Suspendu
TX0004756,2022-01-06,Diourbel,Paiement,52900.0,Free Money,M,,Periurbain,Actif
TX0002586,2022-02-09,Saint-Louis,Transfert,61300.0,Orange Money,F,32.0,Rural,Actif
TX0004128,2022-06-11,Kaolack,Paiement,186700.0,Wave,F,48.0,Rural,Actif
TX0001172,2022-12-12,Diourbel,Recharge,51000.0,Orange Money,M,23.0,Periurbain,Actif
TX0003262,2022-08-18,Diourbel,Dépôt,7400.0,Wave,M,51.0,Periurbain,Suspendu
TX0000325,2023-02-08,Tambacounda,Transfert,5500.0,Orange Money,M,40.0,Periurbain,Actif
TX0001051,2022-10-17,Kaolack,Retrait,118200.0,Free Money,M,56.0,Periurbain,Inactif
TX0003076,2023-06-02,Diourbel,Paiement,281700.0,Wave,F,38.0,Urbain,Actif
TX0004556,2022-12-29,Kaolack,Dépôt,7100.0,Free Money,M,23.0,Urbain,Inactif
TX0003014,2022-12-06,Thiès,Dépôt,67100.0,Wizall,M,58.0,Periurbain,Actif
TX0004004,2022-03-23,Saint-Louis,Paiement,229800.0,Wizall,F,60.0,Periurbain,Actif
TX0004546,2022-01-08,Saint-Louis,Retrait,118800.0,Orange Money,F,31.0,Urbain,Actif
TX0001196,2023-06-17,Ziguinchor,Paiement,26100.0,Orange Money,M,50.0,Urbain,Actif
TX0000620,2022-04-11,Dakar,Retrait,20400.0,Wave,M,63.0,Urbain,Actif
TX0002576,2023-06-20,Dakar,Paiement,2300.0,Orange Money,F,34.0,Urbain,Actif
TX0003010,2022-10-28,Thiès,Dépôt,10300.0,Free Money,M,45.0,Periurbain,Actif
TX0001189,2023-01-23,Tambacounda,Transfert,164800.0,Wizall,M,32.0,Urbain,Actif
TX0000328,2022-08-18,Diourbel,Retrait,51100.0,Wave,M,46.0,Periurbain,Actif
TX0000648,2023-03-08,Thiès,Paiement,28700.0,Orange Money,M,62.0,Periurbain,Actif
TX0000897,2023-05-06,Tambacounda,Retrait,27300.0,Wave,M,59.0,Periurbain,Actif
TX0003936,2022-08-17,Thiès,Dépôt,29800.0,Wave,F,,Periurbain,Actif
TX0001123,2023-03-19,TAMBACOUNDA,Transfert,46800.0,Wizall,F,36.0,Urbain,Actif
TX0003703,2023-04-09,Thiès,Dépôt,30900.0,Orange Money,M,36.0,Urbain,Actif
TX0004739,2022-12-06,Ziguinchor,Dépôt,67700.0,Orange Money,M,52.0,Urbain,Inactif
TX0003055,2023-06-14,Kaolack,Transfert,31800.0,Wave,F,47.0,Periurbain,Actif
TX0003090,2022-09-04,Tambacounda,Transfert,109200.0,Orange Money,M,,Periurbain,Actif
TX0004405,2023-01-10,Dakar,Transfert,87500.0,Free Money,M,45.0,Rural,Actif
TX0001539,2022-10-15,Diourbel,Dépôt,102800.0,Orange Money,F,20.0,Periurbain,Actif
TX0003458,2023-01-17,Ziguinchor,Retrait,28100.0,Orange Money,M,26.0,Urbain,Actif
TX0002236,2023-05-04,Kaolack,Transfert,404200.0,Orange Money,F,64.0,Urbain,Actif
TX0001907,2022-07-21,Kaolack,Retrait,30400.0,Wave,M,57.0,Urbain,Actif
TX0001618,2022-11-02,Diourbel,Retrait,17100.0,Orange Money,F,,Urbain,Actif
TX0001023,2023-06-16,Kaolack,Paiement,45100.0,Free Money,F,50.0,Urbain,Actif
TX0004522,2023-05-03,Saint-Louis,Paiement,196100.0,Orange Money,M,36.0,Urbain,Actif
TX0003114,2022-04-20,Diourbel,Retrait,43300.0,Wave,M,61.0,Periurbain,Actif
TX0001718,2023-06-23,Kaolack,Transfert,56100.0,Orange Money,F,62.0,Periurbain,Actif
TX0002361,2022-08-19,DIOURBEL,Paiement,231700.0,Wave,,45.0,Urbain,Actif
TX0004221,2022-12-02,Diourbel,Dépôt,58300.0,Free Money,F,20.0,Rural,Inactif
TX0000809,2022-03-03,Kaolack,Retrait,44000.0,Free Money,M,31.0,Periurbain,Actif
TX0004804,2023-03-26,Dakar,Recharge,53100.0,Wave,M,63.0,Urbain,Actif
TX0000978,2022-09-29,Dakar,Transfert,440900.0,Orange Money,M,35.0,Rural,Actif
TX0004545,2023-03-21,Dakar,Retrait,18400.0,Orange Money,F,39.0,Rural,Actif
TX0002804,2022-10-13,Ziguinchor,Retrait,19000.0,Wave,M,51.0,Urbain,Actif
TX0004075,2022-11-11,Saint-Louis,Dépôt,24600.0,Wizall,F,59.0,Periurbain,Actif
TX0004984,2022-10-29,Dakar,Transfert,11800.0,Wave,M,37.0,Urbain,Actif
TX0004415,2022-09-25,Kaolack,Retrait,20600.0,Wizall,M,21.0,Urbain,Actif
TX0001503,2022-07-06,Diourbel,Recharge,45900.0,Orange Money,M,27.0,Urbain,Actif
TX0002726,2022-02-05,Saint-Louis,Paiement,95100.0,Orange Money,F,60.0,Urbain,Actif
TX0002776,2022-01-25,Kaolack,Recharge,485800.0,Wizall,M,34.0,Urbain,Actif
TX0003699,2022-05-26,Kaolack,Retrait,66700.0,Wave,M,25.0,Periurbain,Actif
TX0001894,2022-10-31,Diourbel,Recharge,6100.0,Wizall,M,57.0,Urbain,Actif
TX0000174,2022-12-19,Thiès,Transfert,44700.0,Wave,F,32.0,Urbain,Actif
TX0004881,2022-09-14,Tambacounda,Recharge,27500.0,Orange Money,M,26.0,Periurbain,Actif
TX0004243,2022-09-06,Tambacounda,Dépôt,12200.0,Orange Money,M,19.0,Urbain,Actif
TX0002687,2022-08-15,Saint-Louis,Dépôt,101500.0,Orange Money,M,54.0,Periurbain,Actif
TX0004554,2022-09-08,TAMBACOUNDA,Dépôt,113800.0,Wave,F,33.0,Urbain,Actif
TX0000217,2023-02-13,Saint-Louis,Paiement,66200.0,Free Money,M,56.0,Periurbain,Actif
TX0004087,2022-11-28,Kaolack,Transfert,66100.0,Orange Money,M,44.0,Rural,Actif
TX0003883,2022-05-01,Dakar,Dépôt,242500.0,Free Money,M,23.0,Urbain,Actif
TX0001444,2023-04-20,Thiès,Retrait,302900.0,Orange Money,M,64.0,Periurbain,Actif
TX0000690,2022-06-27,Dakar,Dépôt,95200.0,Wizall,M,23.0,Rural,Actif
TX0002686,2022-03-10,Dakar,Retrait,29500.0,Orange Money,M,21.0,Urbain,Actif
TX0004815,2023-05-27,Saint-Louis,Recharge,85200.0,Wave,M,53.0,Periurbain,Actif
TX0004140,2022-07-07,Dakar,Dépôt,31700.0,Orange Money,F,24.0,Urbain,Actif
TX0001106,2022-08-05,Ziguinchor,Dépôt,230100.0,Wave,F,55.0,Periurbain,Actif
TX0003652,2023-03-29,Tambacounda,Paiement,339900.0,Wave,M,27.0,Urbain,Actif
TX0002036,2022-03-04,Kaolack,Retrait,79800.0,Free Money,M,53.0,Urbain,Inactif
TX0004684,2023-03-01,Tambacounda,Transfert,39800.0,Orange Money,M,18.0,Rural,Actif
TX0000611,2023-03-14,Ziguinchor,Dépôt,18800.0,Wave,M,,Rural,Actif
TX0004100,2022-12-12,Saint-Louis,Paiement,10600.0,Orange Money,M,33.0,Rural,Actif
TX0003665,2022-08-28,Dakar,Dépôt,27900.0,Orange Money,F,58.0,Periurbain,Inactif
TX0003873,2023-03-29,Ziguinchor,Dépôt,71800.0,Free Money,M,22.0,Periurbain,Actif
TX0000576,2022-03-22,Thiès,Paiement,90900.0,Orange Money,M,56.0,Urbain,Actif
TX0004459,2022-10-28,Kaolack,Retrait,242300.0,Wizall,F,42.0,Urbain,Actif
TX0004528,2022-11-09,Ziguinchor,Retrait,54700.0,Wizall,M,61.0,Urbain,Actif
TX0001180,2023-06-11,Saint-Louis,Dépôt,44000.0,Wave,M,48.0,Urbain,Actif
TX0000888,2022-02-24,Ziguinchor,Dépôt,169800.0,Free Money,F,60.0,Urbain,Actif
TX0004049,2022-04-21,Diourbel,Retrait,58200.0,Wizall,F,27.0,Urbain,Actif
TX0001932,2022-11-03,Saint-Louis,Transfert,275200.0,Wizall,M,46.0,Periurbain,Actif
TX0004927,2022-05-05,Dakar,Retrait,11600.0,Wave,F,63.0,Urbain,Suspendu
TX0000817,2022-08-07,Diourbel,Transfert,142400.0,Wave,M,57.0,Urbain,Actif
TX0003423,2022-01-22,Diourbel,Dépôt,149800.0,Wave,F,33.0,Periurbain,Suspendu
TX0004518,2022-04-18,Thiès,Dépôt,24300.0,Wave,M,34.0,Rural,Suspendu
TX0000208,2022-01-03,Tambacounda,Transfert,55700.0,Wave,M,18.0,Periurbain,Inactif
TX0000293,2022-07-17,Thiès,Paiement,14500.0,Free Money,F,58.0,Periurbain,Actif
TX0001119,2022-03-12,Saint-Louis,Retrait,210300.0,Wave,F,36.0,Urbain,Actif
TX0004698,2022-03-17,Thiès,Retrait,416800.0,Wave,M,18.0,Periurbain,Actif
TX0002835,2023-05-18,Tambacounda,Paiement,88300.0,Wizall,M,,Rural,Inactif
TX0001264,2022-01-07,Thiès,Retrait,240800.0,Orange Money,,52.0,Rural,Actif
TX0000990,2023-03-14,Ziguinchor,Retrait,377500.0,Wave,F,63.0,Urbain,Actif
TX0002369,2023-02-03,Saint-Louis,Dépôt,256400.0,Wave,F,56.0,Rural,Actif
TX0004284,2022-10-30,Saint-Louis,Transfert,35600.0,Free Money,,,Urbain,Actif
TX0003654,2022-01-17,Tambacounda,Recharge,9100.0,Orange Money,F,18.0,Urbain,Actif
TX0000353,2022-03-31,Ziguinchor,Retrait,9600.0,Wave,M,37.0,Rural,Actif
TX0003333,2022-04-17,Dakar,Transfert,25700.0,Wizall,F,,Urbain,Inactif
TX0001593,2022-02-26,DAKAR,Retrait,1203900.0,Wizall,F,39.0,Urbain,Actif
TX0004040,2023-04-19,Ziguinchor,Paiement,54900.0,Free Money,F,52.0,Urbain,Actif
TX0001489,2022-09-03,Diourbel,Transfert,28500.0,Orange Money,F,37.0,Urbain,Actif
TX0003799,2022-11-07,Diourbel,Dépôt,50600.0,Wave,M,44.0,Urbain,Actif
TX0002893,2022-12-25,SAINT-LOUIS,Transfert,14600.0,Wave,F,22.0,Rural,Actif
TX0004058,2023-05-02,Dakar,Paiement,57500.0,Wave,M,57.0,Periurbain,Actif
TX0001228,2023-06-23,Thiès,Dépôt,86800.0,Free Money,F,58.0,Urbain,Actif
TX0000259,2022-02-23,Saint-Louis,Retrait,16200.0,Wizall,F,60.0,Periurbain,Actif
TX0001629,2022-09-04,Ziguinchor,Paiement,31600.0,Orange Money,F,37.0,Urbain,Actif
TX0004919,2022-07-05,Thiès,Paiement,70400.0,Free Money,M,62.0,Rural,Actif
TX0004837,2022-08-15,Kaolack,Paiement,48700.0,Free Money,M,64.0,Urbain,Inactif
TX0001897,2022-04-13,Dakar,Retrait,29500.0,Wave,M,31.0,Periurbain,Inactif
TX0002647,2022-10-01,DAKAR,Retrait,82700.0,Orange Money,M,54.0,Periurbain,Inactif
TX0000052,2023-05-29,Dakar,Paiement,5000.0,Orange Money,F,28.0,Rural,Actif
TX0002287,2022-07-01,Dakar,Dépôt,28100.0,Wizall,F,43.0,Rural,Inactif
TX0003312,2023-01-23,Dakar,Recharge,141900.0,Wizall,M,26.0,Urbain,Actif
TX0004900,2022-01-04,Saint-Louis,Dépôt,55000.0,Free Money,F,33.0,Urbain,Actif
TX0004236,2022-02-01,Diourbel,Dépôt,148500.0,Wave,F,56.0,Urbain,Actif
TX0003956,2023-05-22,KAOLACK,Paiement,12000.0,Orange Money,M,48.0,Urbain,Actif
TX0002441,2022-10-24,Diourbel,Dépôt,51400.0,Orange Money,F,50.0,Periurbain,Inactif
TX0001479,2022-08-27,Diourbel,Paiement,14400.0,Free Money,F,60.0,Urbain,Actif
TX0001507,2022-10-19,Saint-Louis,Dépôt,11100.0,Orange Money,F,58.0,Urbain,Actif
TX0001033,2022-03-07,Kaolack,Transfert,11500.0,Free Money,M,23.0,Rural,Actif
TX0001097,2022-04-12,Saint-Louis,Retrait,94800.0,Orange Money,F,57.0,Urbain,Actif
TX0001469,2023-03-04,Tambacounda,Transfert,31900.0,Free Money,M,30.0,Rural,Actif
TX0000543,2023-01-03,Thiès,Retrait,8800.0,Wave,F,,Periurbain,Actif
TX0001046,2022-05-08,Saint-Louis,Dépôt,75400.0,Wave,M,32.0,Rural,Actif
TX0003154,2022-08-31,Diourbel,Transfert,1548700.0,Orange Money,M,64.0,Urbain,Actif
TX0002516,2022-01-11,Tambacounda,Retrait,25900.0,Free Money,F,45.0,Urbain,Actif
TX0000030,2022-11-29,Kaolack,Recharge,90900.0,Free Money,F,47.0,Urbain,Actif
TX0000725,2023-04-06,Kaolack,Transfert,441700.0,Wave,M,41.0,Rural,Actif
TX0002533,2022-01-08,Saint-Louis,Transfert,125400.0,Free Money,F,57.0,Rural,Actif
TX0003163,2022-10-02,Dakar,Transfert,37600.0,Orange Money,M,43.0,Urbain,Actif
TX0004076,2022-08-23,Tambacounda,Dépôt,763100.0,Free Money,F,59.0,Urbain,Actif
TX0001426,2022-01-03,Saint-Louis,Transfert,33300.0,Orange Money,M,23.0,Rural,Inactif
TX0003718,2022-08-31,Diourbel,Transfert,310700.0,Free Money,F,56.0,Urbain,Actif
TX0004054,2023-03-03,Thiès,Retrait,88600.0,Free Money,M,43.0,Periurbain,Actif
TX0000436,2022-02-09,Kaolack,Transfert,85300.0,Orange Money,M,62.0,Urbain,Actif
TX0003955,2023-04-21,Thiès,Transfert,51800.0,Wizall,M,24.0,Rural,Actif
TX0000912,2022-12-08,Thiès,Dépôt,247200.0,Wave,M,,Urbain,Actif
TX0004309,2023-03-05,Saint-Louis,Recharge,16900.0,Free Money,M,43.0,Periurbain,Actif
TX0004250,2022-07-26,Tambacounda,Paiement,55000.0,Wave,M,64.0,Rural,Actif
TX0004605,2023-05-06,Kaolack,Paiement,246400.0,Free Money,F,22.0,Rural,Actif
TX0003477,2022-10-21,Dakar,Paiement,44500.0,Wizall,M,56.0,Rural,Suspendu
TX0004392,2022-12-20,Saint-Louis,Paiement,206400.0,Free Money,F,47.0,Periurbain,Actif
TX0001699,2022-10-28,Ziguinchor,Retrait,30600.0,Orange Money,M,31.0,Rural,Suspendu
TX0001238,2023-06-14,Kaolack,Dépôt,77800.0,Wave,M,33.0,Rural,Actif
TX0000903,2022-11-15,Tambacounda,Dépôt,113200.0,Orange Money,M,44.0,Rural,Actif
TX0002304,2023-05-25,Kaolack,Transfert,114100.0,Free Money,M,49.0,Periurbain,Actif
TX0003288,2023-05-09,Diourbel,Retrait,17200.0,Orange Money,M,42.0,Urbain,Actif
TX0001614,2022-07-02,Ziguinchor,Paiement,65600.0,Wave,M,26.0,Urbain,Actif
TX0000507,2023-03-26,Kaolack,Retrait,360800.0,Orange Money,M,44.0,Urbain,Actif
TX0004194,2022-12-05,Dakar,Paiement,20100.0,Orange Money,M,26.0,Periurbain,Inactif
TX0000183,2023-04-25,Kaolack,Dépôt,16100.0,Orange Money,M,37.0,Periurbain,Suspendu
TX0004794,2022-06-13,Dakar,Dépôt,76800.0,Wave,F,48.0,Rural,Actif
TX0001497,2022-09-11,Diourbel,Recharge,55700.0,Orange Money,F,25.0,Rural,Actif
TX0001961,2022-08-13,Tambacounda,Retrait,213700.0,Orange Money,M,23.0,Urbain,Actif
TX0000321,2023-01-26,Dakar,Transfert,42200.0,Wave,F,39.0,Urbain,Actif
TX0001905,2022-04-21,Tambacounda,Retrait,18200.0,Wizall,M,37.0,Urbain,Actif
TX0001620,2022-09-12,Dakar,Recharge,28300.0,Wave,F,38.0,Rural,Actif
TX0001886,2022-01-06,Dakar,Retrait,72600.0,Orange Money,F,40.0,Rural,Actif
TX0003483,2023-05-19,Dakar,Recharge,114400.0,Wizall,F,58.0,Periurbain,Actif
TX0001909,2022-03-23,Thiès,Dépôt,34100.0,Wizall,,30.0,Urbain,Actif
TX0004179,2022-06-17,Ziguinchor,Dépôt,14500.0,Orange Money,M,49.0,Rural,Actif
TX0004028,2023-02-08,Kaolack,Dépôt,407100.0,Orange Money,M,25.0,Periurbain,Actif
TX0001551,2022-11-26,Thiès,Retrait,728800.0,Orange Money,M,57.0,Urbain,Actif
TX0004530,2022-05-28,Kaolack,Paiement,27200.0,Orange Money,M,63.0,Urbain,Actif
TX0001146,2023-03-13,Tambacounda,Retrait,66300.0,Orange Money,F,59.0,Urbain,Actif
TX0004376,2022-07-29,Tambacounda,Dépôt,22200.0,Wave,F,25.0,Urbain,Actif
TX0002426,2022-03-05,Dakar,Dépôt,22400.0,Wave,M,27.0,Urbain,Actif
TX0000044,2022-05-22,Diourbel,Transfert,116300.0,Orange Money,F,20.0,Urbain,Actif
TX0002775,2022-08-25,Ziguinchor,Transfert,54300.0,Orange Money,M,40.0,Periurbain,Actif
TX0003954,2022-05-07,Ziguinchor,Dépôt,295500.0,Orange Money,F,57.0,Periurbain,Actif
TX0001957,2022-08-19,Dakar,Dépôt,221900.0,Orange Money,F,46.0,Urbain,Actif
TX0003485,2022-11-21,Diourbel,Retrait,14700.0,Orange Money,M,42.0,Urbain,Actif
TX0001378,2022-07-16,Thiès,Retrait,78300.0,Wave,M,53.0,Urbain,Inactif
